LVM_SETCOLUMNW,0x1060,4192
LVM_INSERTCOLUMNW,0x1061,4193
LVM_GETGROUPRECT,0x1062,4194
LVM_GETITEMTEXTW,0x1073,4211
LVM_SETITEMTEXTW,0x1074,4212
LVM_GETISEARCHSTRINGW,0x1075,4213
LVM_EDITLABELW,0x1076,4214
LVM_SETBKIMAGEW,0x108A,4234
LVM_GETBKIMAGEW,0x108B,4235
LVM_SETSELECTEDCOLUMN,0x108C,4236
LVM_SETVIEW,0x108E,4238
LVM_GETVIEW,0x108F,4239
LVM_INSERTGROUP,0x1091,4241
LVM_SETGROUPINFO,0x1093,4243
LVM_GETGROUPINFO,0x1095,4245
LVM_REMOVEGROUP,0x1096,4246
LVM_MOVEGROUP,0x1097,4247
LVM_GETGROUPCOUNT,0x1098,4248
LVM_GETGROUPINFOBYINDEX,0x1099,4249
LVM_MOVEITEMTOGROUP,0x109A,4250
LVM_SETGROUPMETRICS,0x109B,4251
LVM_GETGROUPMETRICS,0x109C,4252
LVM_ENABLEGROUPVIEW,0x109D,4253
LVM_SORTGROUPS,0x109E,4254
LVM_INSERTGROUPSORTED,0x109F,4255
LVM_REMOVEALLGROUPS,0x10A0,4256
LVM_HASGROUP,0x10A1,4257
LVM_SETTILEVIEWINFO,0x10A2,4258
LVM_GETTILEVIEWINFO,0x10A3,4259
LVM_SETTILEINFO,0x10A4,4260
LVM_GETTILEINFO,0x10A5,4261
LVM_SETINSERTMARK,0x10A6,4262
LVM_GETINSERTMARK,0x10A7,4263
LVM_INSERTMARKHITTEST,0x10A8,4264
LVM_GETINSERTMARKRECT,0x10A9,4265
LVM_SETINSERTMARKCOLOR,0x10AA,4266
LVM_GETINSERTMARKCOLOR,0x10AB,4267
LVM_SETINFOTIP,0x10AD,4269
LVM_GETSELECTEDCOLUMN,0x10AE,4270
LVM_ISGROUPVIEWENABLED,0x10AF,4271
LVM_GETOUTLINECOLOR,0x10B0,4272
LVM_SETOUTLINECOLOR,0x10B1,4273
LVM_CANCELEDITLABEL,0x10B3,4275
LVM_MAPINDEXTOID,0x10B4,4276
LVM_MAPIDTOINDEX,0x10B5,4277
LVM_ISITEMVISIBLE,0x10B6,4278
LVM_GETEMPTYTEXT,0x10CC,4300
LVM_GETFOOTERRECT,0x10CD,4301
LVM_GETFOOTERINFO,0x10CE,4302
LVM_GETFOOTERITEMRECT,0x10CF,4303
LVM_GETFOOTERITEM,0x10D0,4304
LVM_GETITEMINDEXRECT,0x10D1,4305
LVM_SETITEMINDEXSTATE,0x10D2,4306
LVM_GETNEXTITEMINDEX,0x10D3,4307
MCM_GETCURSEL,0x1001,4097
MCM_SETCURSEL,0x1002,4098
MCM_GETMAXSELCOUNT,0x1003,4099
MCM_SETMAXSELCOUNT,0x1004,4100
MCM_GETSELRANGE,0x1005,4101
MCM_SETSELRANGE,0x1006,4102
MCM_GETMONTHRANGE,0x1007,4103
MCM_SETDAYSTATE,0x1008,4104
MCM_GETMINREQRECT,0x1009,4105
MCM_SETCOLOR,0x100A,4106
MCM_GETCOLOR,0x100B,4107
MCM_SETTODAY,0x100C,4108
MCM_GETTODAY,0x100D,4109
MCM_HITTEST,0x100E,4110
MCM_SETFIRSTDAYOFWEEK,0x100F,4111
MCM_GETFIRSTDAYOFWEEK,0x1010,4112
MCM_GETRANGE,0x1011,4113
MCM_SETRANGE,0x1012,4114
MCM_GETMONTHDELTA,0x1013,4115
MCM_SETMONTHDELTA,0x1014,4116
MCM_GETMAXTODAYWIDTH,0x1015,4117
MCM_GETCURRENTVIEW,0x1016,4118
MCM_GETCALENDARCOUNT,0x1017,4119
MCM_GETCALENDARGRIDINFO,0x1018,4120
MCM_GETCALID,0x101B,4123
MCM_SETCALID,0x101C,4124
MCM_SIZERECTTOMIN,0x101D,4125
MCM_SETCALENDARBORDER,0x101E,4126
MCM_GETCALENDARBORDER,0x101F,4127
MCM_SETCURRENTVIEW,0x1020,4128
NCM_GETADDRESS,0x401,1025
NCM_SETALLOWTYPE,0x402,1026
NCM_GETALLOWTYPE,0x403,1027
NCM_DISPLAYERRORTIP,0x404,1028
PBM_SETRANGE,0x401,1025
PBM_SETPOS,0x402,1026
PBM_DELTAPOS,0x403,1027
PBM_SETSTEP,0x404,1028
PBM_STEPIT,0x405,1029
PBM_SETRANGE32,0x406,1030
PBM_GETRANGE,0x407,1031
PBM_GETPOS,0x408,1032
PBM_SETBARCOLOR,0x409,1033
PBM_SETMARQUEE,0x40A,1034
PBM_GETSTEP,0x40D,1037
PBM_GETBKCOLOR,0x40E,1038
PBM_GETBARCOLOR,0x40F,1039
PBM_SETSTATE,0x410,1040
PBM_GETSTATE,0x411,1041
PGM_SETCHILD,0x1401,5121
PGM_RECALCSIZE,0x1402,5122
PGM_FORWARDMOUSE,0x1403,5123
PGM_SETBKCOLOR,0x1404,5124
PGM_GETBKCOLOR,0x1405,5125
PGM_SETBORDER,0x1406,5126
PGM_GETBORDER,0x1407,5127
PGM_SETPOS,0x1408,5128
PGM_GETPOS,0x1409,5129
PGM_SETBUTTONSIZE,0x140A,5130
PGM_GETBUTTONSIZE,0x140B,5131
PGM_GETBUTTONSTATE,0x140C,5132
PGM_SETSCROLLINFO,0x140D,5133
PSM_SETCURSEL,0x465,1125
PSM_REMOVEPAGE,0x466,1126
PSM_ADDPAGE,0x467,1127
PSM_CHANGED,0x468,1128
PSM_RESTARTWINDOWS,0x469,1129
PSM_REBOOTSYSTEM,0x46A,1130
PSM_CANCELTOCLOSE,0x46B,1131
PSM_QUERYSIBLINGS,0x46C,1132
PSM_UNCHANGED,0x46D,1133
PSM_APPLY,0x46E,1134
PSM_SETTITLEA,0x46F,1135
PSM_SETWIZBUTTONS,0x470,1136
PSM_PRESSBUTTON,0x471,1137
PSM_SETCURSELID,0x472,1138
PSM_SETFINISHTEXTA,0x473,1139
PSM_GETTABCONTROL,0x474,1140
PSM_ISDIALOGMESSAGE,0x475,1141
PSM_GETCURRENTPAGEHWND,0x476,1142
PSM_INSERTPAGE,0x477,1143
PSM_SETTITLEW,0x478,1144
PSM_SETFINISHTEXTW,0x479,1145
PSM_SETHEADERTITLEA,0x47D,1149
PSM_SETHEADERTITLEW,0x47E,1150
PSM_SETHEADERSUBTITLEA,0x47F,1151
PSM_SETHEADERSUBTITLEW,0x480,1152
PSM_HWNDTOINDEX,0x481,1153
PSM_INDEXTOHWND,0x482,1154
PSM_PAGETOINDEX,0x483,1155
PSM_INDEXTOPAGE,0x484,1156
PSM_IDTOINDEX,0x485,1157
PSM_INDEXTOID,0x486,1158
PSM_GETRESULT,0x487,1159
PSM_RECALCPAGESIZES,0x488,1160
PSM_SETNEXTTEXTW,0x489,1161
PSM_SHOWWIZBUTTONS,0x48A,1162
PSM_ENABLEWIZBUTTONS,0x48B,1163
PSM_SETBUTTONTEXTW,0x48C,1164
RB_INSERTBANDA,0x401,1025
RB_DELETEBAND,0x402,1026
RB_GETBARINFO,0x403,1027
RB_SETBARINFO,0x404,1028
RB_SETBANDINFOA,0x406,1030
RB_SETPARENT,0x407,1031
RB_HITTEST,0x408,1032
RB_GETRECT,0x409,1033
RB_INSERTBANDW,0x40A,1034
RB_SETBANDINFOW,0x40B,1035
RB_GETBANDCOUNT,0x40C,1036
RB_GETROWCOUNT,0x40D,1037
RB_GETROWHEIGHT,0x40E,1038
RB_IDTOINDEX,0x410,1040
RB_GETTOOLTIPS,0x411,1041
RB_SETTOOLTIPS,0x412,1042
RB_SETBKCOLOR,0x413,1043
RB_GETBKCOLOR,0x414,1044
RB_SETTEXTCOLOR,0x415,1045
RB_GETTEXTCOLOR,0x416,1046
RB_SIZETORECT,0x417,1047
RB_BEGINDRAG,0x418,1048
RB_ENDDRAG,0x419,1049
RB_DRAGMOVE,0x41A,1050
RB_GETBARHEIGHT,0x41B,1051
RB_GETBANDINFOW,0x41C,1052
RB_GETBANDINFOA,0x41D,1053
RB_MINIMIZEBAND,0x41E,1054
RB_MAXIMIZEBAND,0x41F,1055
RB_GETBANDBORDERS,0x422,1058
RB_SHOWBAND,0x423,1059
RB_SETPALETTE,0x425,1061
RB_GETPALETTE,0x426,1062
RB_MOVEBAND,0x427,1063
RB_GETBANDMARGINS,0x428,1064
RB_SETEXTENDEDSTYLE,0x429,1065
RB_GETEXTENDEDSTYLE,0x42A,1066
RB_PUSHCHEVRON,0x42B,1067
RB_SETBANDWIDTH,0x42C,1068
SB_SETTEXTA,0x401,1025
SB_GETTEXTA,0x402,1026
SB_GETTEXTLENGTHA,0x403,1027
SB_SETPARTS,0x404,1028
SB_GETPARTS,0x406,1030
SB_GETBORDERS,0x407,1031
SB_SETMINHEIGHT,0x408,1032
SB_SIMPLE,0x409,1033
SB_GETRECT,0x40A,1034
SB_SETTEXTW,0x40B,1035
SB_GETTEXTLENGTHW,0x40C,1036
SB_GETTEXTW,0x40D,1037
SB_ISSIMPLE,0x40E,1038
SB_SETICON,0x40F,1039
SB_SETTIPTEXTA,0x410,1040
SB_SETTIPTEXTW,0x411,1041
SB_GETTIPTEXTA,0x412,1042
SB_GETTIPTEXTW,0x413,1043
SB_GETICON,0x414,1044
SBM_SETPOS,0xE0,224
SBM_GETPOS,0xE1,225
SBM_SETRANGE,0xE2,226
SBM_GETRANGE,0xE3,227
SBM_ENABLE_ARROWS,0xE4,228
SBM_SETRANGEREDRAW,0xE6,230
SBM_SETSCROLLINFO,0xE9,233
SBM_GETSCROLLINFO,0xEA,234
SBM_GETSCROLLBARINFO,0xEB,235
STM_SETICON,0x170,368
STM_GETICON,0x171,369
STM_SETIMAGE,0x172,370
STM_GETIMAGE,0x173,371
TB_ENABLEBUTTON,0x401,1025
TB_CHECKBUTTON,0x402,1026
TB_PRESSBUTTON,0x403,1027
TB_HIDEBUTTON,0x404,1028
TB_INDETERMINATE,0x405,1029
TB_MARKBUTTON,0x406,1030
TB_ISBUTTONENABLED,0x409,1033
TB_ISBUTTONCHECKED,0x40A,1034
TB_ISBUTTONPRESSED,0x40B,1035
TB_ISBUTTONHIDDEN,0x40C,1036
TB_ISBUTTONINDETERMINATE,0x40D,1037
TB_ISBUTTONHIGHLIGHTED,0x40E,1038
TB_SETSTATE,0x411,1041
TB_GETSTATE,0x412,1042
TB_ADDBITMAP,0x413,1043
TB_ADDBUTTONSA,0x414,1044
TB_INSERTBUTTONA,0x415,1045
TB_DELETEBUTTON,0x416,1046
TB_GETBUTTON,0x417,1047
TB_BUTTONCOUNT,0x418,1048
TB_COMMANDTOINDEX,0x419,1049
TB_SAVERESTOREA,0x41A,1050
TB_CUSTOMIZE,0x41B,1051
TB_ADDSTRINGA,0x41C,1052
TB_GETITEMRECT,0x41D,1053
TB_BUTTONSTRUCTSIZE,0x41E,1054
TB_SETBUTTONSIZE,0x41F,1055
TB_SETBITMAPSIZE,0x420,1056
TB_AUTOSIZE,0x421,1057
TB_GETTOOLTIPS,0x423,1059
TB_SETTOOLTIPS,0x424,1060
TB_SETPARENT,0x425,1061
TB_SETROWS,0x427,1063
TB_GETROWS,0x428,1064
TB_GETBITMAPFLAGS,0x429,1065
TB_SETCMDID,0x42A,1066
TB_CHANGEBITMAP,0x42B,1067
TB_GETBITMAP,0x42C,1068
TB_GETBUTTONTEXTA,0x42D,1069
TB_REPLACEBITMAP,0x42E,1070
TB_SETINDENT,0x42F,1071
TB_SETIMAGELIST,0x430,1072
TB_GETIMAGELIST,0x431,1073
TB_LOADIMAGES,0x432,1074
TB_GETRECT,0x433,1075
TB_SETHOTIMAGELIST,0x434,1076
TB_GETHOTIMAGELIST,0x435,1077
TB_SETDISABLEDIMAGELIST,0x436,1078
TB_GETDISABLEDIMAGELIST,0x437,1079
TB_SETSTYLE,0x438,1080
TB_GETSTYLE,0x439,1081
TB_GETBUTTONSIZE,0x43A,1082
TB_SETBUTTONWIDTH,0x43B,1083
TB_SETMAXTEXTROWS,0x43C,1084
TB_GETTEXTROWS,0x43D,1085
TB_GETOBJECT,0x43E,1086
TB_GETBUTTONINFOW,0x43F,1087
TB_SETBUTTONINFOW,0x440,1088
TB_GETBUTTONINFOA,0x441,1089
TB_SETBUTTONINFOA,0x442,1090
TB_INSERTBUTTONW,0x443,1091
TB_ADDBUTTONSW,0x444,1092
TB_HITTEST,0x445,1093
TB_SETDRAWTEXTFLAGS,0x446,1094
TB_GETHOTITEM,0x447,1095
TB_SETHOTITEM,0x448,1096
TB_SETANCHORHIGHLIGHT,0x449,1097
TB_GETANCHORHIGHLIGHT,0x44A,1098
TB_GETBUTTONTEXTW,0x44B,1099
TB_SAVERESTOREW,0x44C,1100
TB_ADDSTRINGW,0x44D,1101
TB_MAPACCELERATORA,0x44E,1102
TB_GETINSERTMARK,0x44F,1103
TB_SETINSERTMARK,0x450,1104
TB_INSERTMARKHITTEST,0x451,1105
TB_MOVEBUTTON,0x452,1106
TB_GETMAXSIZE,0x453,1107
TB_SETEXTENDEDSTYLE,0x454,1108
TB_GETEXTENDEDSTYLE,0x455,1109
TB_GETPADDING,0x456,1110
TB_SETPADDING,0x457,1111
TB_SETINSERTMARKCOLOR,0x458,1112
TB_GETINSERTMARKCOLOR,0x459,1113
TB_MAPACCELERATORW,0x45A,1114
TB_GETSTRINGW,0x45B,1115
TB_GETSTRINGA,0x45C,1116
TB_SETBOUNDINGSIZE,0x45D,1117
TB_SETHOTITEM2,0x45E,1118
TB_HASACCELERATOR,0x45F,1119
TB_SETLISTGAP,0x460,1120
TB_GETIMAGELISTCOUNT,0x462,1122
TB_GETIDEALSIZE,0x463,1123
TB_GETMETRICS,0x465,1125
TB_SETMETRICS,0x466,1126
TB_GETITEMDROPDOWNRECT,0x467,1127
TB_SETPRESSEDIMAGELIST,0x468,1128
TB_GETPRESSEDIMAGELIST,0x469,1129
TBM_GETPOS,0x400,1024
TBM_GETRANGEMIN,0x401,1025
TBM_GETRANGEMAX,0x402,1026
TBM_GETTIC,0x403,1027
TBM_SETTIC,0x404,1028
TBM_SETPOS,0x405,1029
TBM_SETRANGE,0x406,1030
TBM_SETRANGEMIN,0x407,1031
TBM_SETRANGEMAX,0x408,1032
TBM_CLEARTICS,0x409,1033
TBM_SETSEL,0x40A,1034
TBM_SETSELSTART,0x40B,1035
TBM_SETSELEND,0x40C,1036
TBM_GETPTICS,0x40E,1038
TBM_GETTICPOS,0x40F,1039
TBM_GETNUMTICS,0x410,1040
TBM_GETSELSTART,0x411,1041
TBM_GETSELEND,0x412,1042
TBM_CLEARSEL,0x413,1043
TBM_SETTICFREQ,0x414,1044
TBM_SETPAGESIZE,0x415,1045
TBM_GETPAGESIZE,0x416,1046
TBM_SETLINESIZE,0x417,1047
TBM_GETLINESIZE,0x418,1048
TBM_GETTHUMBRECT,0x419,1049
TBM_GETCHANNELRECT,0x41A,1050
TBM_SETTHUMBLENGTH,0x41B,1051
TBM_GETTHUMBLENGTH,0x41C,1052
TBM_SETTOOLTIPS,0x41D,1053
TBM_GETTOOLTIPS,0x41E,1054
TBM_SETTIPSIDE,0x41F,1055
TBM_SETBUDDY,0x420,1056
TBM_GETBUDDY,0x421,1057
TBM_SETPOSNOTIFY,0x422,1058
TCM_GETIMAGELIST,0x1302,4866
TCM_SETIMAGELIST,0x1303,4867
TCM_GETITEMCOUNT,0x1304,4868
TCM_GETITEMA,0x1305,4869
TCM_SETITEMA,0x1306,4870
TCM_INSERTITEMA,0x1307,4871
TCM_DELETEITEM,0x1308,4872
TCM_DELETEALLITEMS,0x1309,4873
TCM_GETITEMRECT,0x130A,4874
TCM_GETCURSEL,0x130B,4875
TCM_SETCURSEL,0x130C,4876
TCM_HITTEST,0x130D,4877
TCM_SETITEMEXTRA,0x130E,4878
TCM_ADJUSTRECT,0x1328,4904
TCM_SETITEMSIZE,0x1329,4905
TCM_REMOVEIMAGE,0x132A,4906
TCM_SETPADDING,0x132B,4907
TCM_GETROWCOUNT,0x132C,4908
TCM_GETTOOLTIPS,0x132D,4909
TCM_SETTOOLTIPS,0x132E,4910
TCM_GETCURFOCUS,0x132F,4911
TCM_SETCURFOCUS,0x1330,4912
TCM_SETMINTABWIDTH,0x1331,4913
TCM_DESELECTALL,0x1332,4914
TCM_HIGHLIGHTITEM,0x1333,4915
TCM_SETEXTENDEDSTYLE,0x1334,4916
TCM_GETEXTENDEDSTYLE,0x1335,4917
TCM_GETITEMW,0x133C,4924
TCM_SETITEMW,0x133D,4925
TCM_INSERTITEMW,0x133E,4926
TTM_ACTIVATE,0x401,1025
TTM_SETDELAYTIME,0x403,1027
TTM_ADDTOOLA,0x404,1028
TTM_DELTOOLA,0x405,1029
TTM_NEWTOOLRECTA,0x406,1030
TTM_RELAYEVENT,0x407,1031
TTM_GETTOOLINFOA,0x408,1032
TTM_SETTOOLINFOA,0x409,1033
TTM_HITTESTA,0x40A,1034
TTM_GETTEXTA,0x40B,1035
TTM_UPDATETIPTEXTA,0x40C,1036
TTM_GETTOOLCOUNT,0x40D,1037
TTM_ENUMTOOLSA,0x40E,1038
TTM_GETCURRENTTOOLA,0x40F,1039
TTM_WINDOWFROMPOINT,0x410,1040
TTM_TRACKACTIVATE,0x411,1041
TTM_TRACKPOSITION,0x412,1042
TTM_SETTIPBKCOLOR,0x413,1043
TTM_SETTIPTEXTCOLOR,0x414,1044
TTM_GETDELAYTIME,0x415,1045
TTM_GETTIPBKCOLOR,0x416,1046
TTM_GETTIPTEXTCOLOR,0x417,1047
TTM_SETMAXTIPWIDTH,0x418,1048
TTM_GETMAXTIPWIDTH,0x419,1049
TTM_SETMARGIN,0x41A,1050
TTM_GETMARGIN,0x41B,1051
TTM_POP,0x41C,1052
TTM_UPDATE,0x41D,1053
TTM_GETBUBBLESIZE,0x41E,1054
TTM_ADJUSTRECT,0x41F,1055
TTM_SETTITLEA,0x420,1056
TTM_SETTITLEW,0x421,1057
TTM_POPUP,0x422,1058
TTM_GETTITLE,0x423,1059
TTM_ADDTOOLW,0x432,1074
TTM_DELTOOLW,0x433,1075
TTM_NEWTOOLRECTW,0x434,1076
TTM_GETTOOLINFOW,0x435,1077
TTM_SETTOOLINFOW,0x436,1078
TTM_HITTESTW,0x437,1079
TTM_GETTEXTW,0x438,1080
TTM_UPDATETIPTEXTW,0x439,1081
TTM_ENUMTOOLSW,0x43A,1082
TTM_GETCURRENTTOOLW,0x43B,1083
TVM_INSERTITEMA,0x1100,4352
TVM_DELETEITEM,0x1101,4353
TVM_EXPAND,0x1102,4354
TVM_GETITEMRECT,0x1104,4356
TVM_GETCOUNT,0x1105,4357
TVM_GETINDENT,0x1106,4358
TVM_SETINDENT,0x1107,4359
TVM_GETIMAGELIST,0x1108,4360
TVM_SETIMAGELIST,0x1109,4361
TVM_GETNEXTITEM,0x110A,4362
TVM_SELECTITEM,0x110B,4363
TVM_GETITEMA,0x110C,4364
TVM_SETITEMA,0x110D,4365
TVM_EDITLABELA,0x110E,4366
TVM_GETEDITCONTROL,0x110F,4367
TVM_GETVISIBLECOUNT,0x1110,4368
TVM_HITTEST,0x1111,4369
TVM_CREATEDRAGIMAGE,0x1112,4370
TVM_SORTCHILDREN,0x1113,4371
TVM_ENSUREVISIBLE,0x1114,4372
TVM_SORTCHILDRENCB,0x1115,4373
TVM_ENDEDITLABELNOW,0x1116,4374
TVM_GETISEARCHSTRINGA,0x1117,4375
TVM_SETTOOLTIPS,0x1118,4376
TVM_GETTOOLTIPS,0x1119,4377
TVM_SETINSERTMARK,0x111A,4378
TVM_SETITEMHEIGHT,0x111B,4379
TVM_GETITEMHEIGHT,0x111C,4380
TVM_SETBKCOLOR,0x111D,4381
TVM_SETTEXTCOLOR,0x111E,4382
TVM_GETBKCOLOR,0x111F,4383
TVM_GETTEXTCOLOR,0x1120,4384
TVM_SETSCROLLTIME,0x1121,4385
TVM_GETSCROLLTIME,0x1122,4386
TVM_SETBORDER,0x1123,4387
TVM_SETINSERTMARKCOLOR,0x1125,4389
TVM_GETINSERTMARKCOLOR,0x1126,4390
TVM_GETITEMSTATE,0x1127,4391
TVM_SETLINECOLOR,0x1128,4392
TVM_GETLINECOLOR,0x1129,4393
TVM_MAPACCIDTOHTREEITEM,0x112A,4394
TVM_MAPHTREEITEMTOACCID,0x112B,4395
TVM_SETEXTENDEDSTYLE,0x112C,4396
TVM_GETEXTENDEDSTYLE,0x112D,4397
TVM_INSERTITEMW,0x1132,4402
TVM_SETHOT,0x113A,4410
TVM_SETAUTOSCROLLINFO,0x113B,4411
TVM_GETITEMW,0x113E,4414
TVM_SETITEMW,0x113F,4415
TVM_GETISEARCHSTRINGW,0x1140,4416
TVM_EDITLABELW,0x1141,4417
TVM_GETSELECTEDCOUNT,0x1146,4422
TVM_SHOWINFOTIP,0x1147,4423
TVM_GETITEMPARTRECT,0x1148,4424
UDM_SETRANGE,0x465,1125
UDM_GETRANGE,0x466,1126
UDM_SETPOS,0x467,1127
UDM_GETPOS,0x468,1128
UDM_SETBUDDY,0x469,1129
UDM_GETBUDDY,0x46A,1130
UDM_SETACCEL,0x46B,1131
UDM_GETACCEL,0x46C,1132
UDM_SETBASE,0x46D,1133
UDM_GETBASE,0x46E,1134
UDM_SETRANGE32,0x46F,1135
UDM_GETRANGE32,0x470,1136
UDM_SETPOS32,0x471,1137
UDM_GETPOS32,0x472,1138
WM_CONVERTREQUESTEX,0x0,0
WM_CTLCOLOR,0x19,25
WM_WININICHANGE,0x1A,26
WM_TABLET_MAXOFFSET,0x20,32
WM_COMMNOTIFY,0x44,68
WM_KEYFIRST,0x100,256
WM_KEYLAST,0x109,265
WM_WNT_CONVERTREQUESTEX,0x109,265
WM_CONVERTREQUEST,0x10A,266
WM_CONVERTRESULT,0x10B,267
WM_INTERIM,0x10C,268
WM_IME_KEYLAST,0x10F,271
WM_MOUSEFIRST,0x200,512
WM_MOUSELAST,0x20E,526
WM_POINTERDEVICECHANGE,0x238,568
WM_POINTERDEVICEINRANGE,0x239,569
WM_POINTERDEVICEOUTOFRANGE,0x23A,570
WM_NCPOINTERUPDATE,0x241,577
WM_NCPOINTERDOWN,0x242,578
WM_NCPOINTERUP,0x243,579
WM_POINTERUPDATE,0x245,581
WM_POINTERDOWN,0x246,582
WM_POINTERUP,0x247,583
WM_POINTERENTER,0x249,585
WM_POINTERLEAVE,0x24A,586
WM_POINTERACTIVATE,0x24B,587
WM_POINTERCAPTURECHANGED,0x24C,588
WM_TOUCHHITTESTING,0x24D,589
WM_POINTERWHEEL,0x24E,590
WM_POINTERHWHEEL,0x24F,591
WM_IME_REPORT,0x280,640
WM_IMEKEYDOWN,0x290,656
WM_IMEKEYUP,0x291,657
WM_TABLET_DEFBASE,0x2C0,704
WM_TABLET_FIRST,0x2C0,704
WM_TABLET_ADDED,0x2C8,712
WM_TABLET_DELETED,0x2C9,713
WM_TABLET_FLICK,0x2CB,715
WM_TABLET_QUERYSYSTEMGESTURESTATUS,0x2CC,716
WM_TABLET_LAST,0x2DF,735
WM_DPICHANGED,0x2E0,736
WM_HANDHELDFIRST,0x358,856
WM_HANDHELDLAST,0x35F,863
WM_AFXFIRST,0x360,864
WM_QUERY3DCONTROLS,0x36F,879
WM_OCC_LOADFROMSTREAM,0x376,886
WM_OCC_LOADFROMSTORAGE,0x377,887
WM_OCC_INITNEW,0x378,888
WM_OCC_LOADFROMSTREAM_EX,0x37A,890
WM_OCC_LOADFROMSTORAGE_EX,0x37B,891
WM_AFXLAST,0x37F,895
WM_PENWINFIRST,0x380,896
WM_FI_FILENAME,0x384,900
WM_PENWINLAST,0x38F,911
WM_DDE_FIRST,0x3E0,992
WM_DDE_LAST,0x3E8,1000
WM_CAP_START,0x400,1024
WM_USER,0x400,1024
WM_CAP_GET_CAPSTREAMPTR,0x401,1025
WM_CAP_SET_CALLBACK_ERRORA,0x402,1026
WM_CAP_SET_CALLBACK_STATUSA,0x403,1027
WM_CAP_SET_CALLBACK_YIELD,0x404,1028
WM_CAP_SET_CALLBACK_FRAME,0x405,1029
WM_CAP_SET_CALLBACK_VIDEOSTREAM,0x406,1030
WM_CAP_SET_CALLBACK_WAVESTREAM,0x407,1031
WM_CAP_GET_USER_DATA,0x408,1032
WM_CAP_SET_USER_DATA,0x409,1033
WM_CAP_DRIVER_CONNECT,0x40A,1034
WM_CAP_DRIVER_DISCONNECT,0x40B,1035
WM_CAP_DRIVER_GET_NAMEA,0x40C,1036
WM_CAP_DRIVER_GET_VERSIONA,0x40D,1037
WM_CAP_DRIVER_GET_CAPS,0x40E,1038
WM_CAP_FILE_SET_CAPTURE_FILEA,0x414,1044
WM_CAP_FILE_GET_CAPTURE_FILEA,0x415,1045
WM_CAP_FILE_ALLOCATE,0x416,1046
WM_CAP_FILE_SAVEASA,0x417,1047
WM_CAP_FILE_SET_INFOCHUNK,0x418,1048
WM_CAP_FILE_SAVEDIBA,0x419,1049
WM_CAP_EDIT_COPY,0x41E,1054
WM_CAP_SET_AUDIOFORMAT,0x423,1059
WM_CAP_GET_AUDIOFORMAT,0x424,1060
WM_CAP_DLG_VIDEOFORMAT,0x429,1065
WM_CAP_DLG_VIDEOSOURCE,0x42A,1066
WM_CAP_DLG_VIDEODISPLAY,0x42B,1067
WM_CAP_GET_VIDEOFORMAT,0x42C,1068
WM_CAP_SET_VIDEOFORMAT,0x42D,1069
WM_CAP_DLG_VIDEOCOMPRESSION,0x42E,1070
WM_CAP_SET_PREVIEW,0x432,1074
WM_CAP_SET_OVERLAY,0x433,1075
WM_CAP_SET_PREVIEWRATE,0x434,1076
WM_CAP_SET_SCALE,0x435,1077
WM_CAP_GET_STATUS,0x436,1078
WM_CAP_SET_SCROLL,0x437,1079
WM_CAP_GRAB_FRAME,0x43C,1084
WM_CAP_GRAB_FRAME_NOSTOP,0x43D,1085
WM_CAP_SEQUENCE,0x43E,1086
WM_CAP_SEQUENCE_NOFILE,0x43F,1087
WM_CAP_SET_SEQUENCE_SETUP,0x440,1088
WM_CAP_GET_SEQUENCE_SETUP,0x441,1089
WM_CAP_SET_MCI_DEVICEA,0x442,1090
WM_CAP_GET_MCI_DEVICEA,0x443,1091
WM_CAP_STOP,0x444,1092
WM_CAP_ABORT,0x445,1093
WM_CAP_SINGLE_FRAME_OPEN,0x446,1094
WM_CAP_SINGLE_FRAME_CLOSE,0x447,1095
WM_CAP_SINGLE_FRAME,0x448,1096
WM_CAP_PAL_OPENA,0x450,1104
WM_CAP_PAL_SAVEA,0x451,1105
WM_CAP_PAL_PASTE,0x452,1106
WM_CAP_PAL_AUTOCREATE,0x453,1107
WM_CAP_PAL_MANUALCREATE,0x454,1108
WM_CAP_SET_CALLBACK_CAPCONTROL,0x455,1109
WM_CAP_UNICODE_START,0x464,1124
WM_CAP_SET_CALLBACK_ERROR,0x466,1126
WM_CAP_SET_CALLBACK_ERRORW,0x466,1126
WM_CAP_SET_CALLBACK_STATUS,0x467,1127
WM_CAP_SET_CALLBACK_STATUSW,0x467,1127
WM_CAP_DRIVER_GET_NAME,0x470,1136
WM_CAP_DRIVER_GET_NAMEW,0x470,1136
WM_CAP_DRIVER_GET_VERSION,0x471,1137
WM_CAP_DRIVER_GET_VERSIONW,0x471,1137
WM_CAP_FILE_SET_CAPTURE_FILE,0x478,1144
WM_CAP_FILE_SET_CAPTURE_FILEW,0x478,1144
WM_CAP_FILE_GET_CAPTURE_FILE,0x479,1145
WM_CAP_FILE_GET_CAPTURE_FILEW,0x479,1145
WM_CAP_FILE_SAVEAS,0x47B,1147
WM_CAP_FILE_SAVEASW,0x47B,1147
WM_CAP_FILE_SAVEDIB,0x47D,1149
WM_CAP_FILE_SAVEDIBW,0x47D,1149
WM_CAP_SET_MCI_DEVICE,0x4A6,1190
WM_CAP_SET_MCI_DEVICEW,0x4A6,1190
WM_CAP_GET_MCI_DEVICE,0x4A7,1191
WM_CAP_GET_MCI_DEVICEW,0x4A7,1191
WM_CAP_PAL_OPEN,0x4B4,1204
